sentence_id,text,token,ner_tag
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",The,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",patient,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",underwent,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",Angioplasty,B-PROCEDURE
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",after,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",a,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",series,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",of,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",tests,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",including,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",ECG,B-TEST
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",",",O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",Lipid,B-TEST
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",Profile,I-TEST
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",",",O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",and,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",ब्लड,B-TEST
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",टेस्ट,I-TEST
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",revealed,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",atherosclerosis,B-CONDITION
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",and,O
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",तेज़,B-SYMPTOM
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",बुखार,I-SYMPTOM
0,"The patient underwent Angioplasty after a series of tests including ECG, Lipid Profile, and ब्लड टेस्ट revealed atherosclerosis and तेज़ बुखार.",.,O
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,The,O
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,patient,O
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,underwent,O
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,an,O
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,emergency,O
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,Angioplasty,B-PROCEDURE
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,procedure,I-PROCEDURE
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,due,O
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,to,O
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,severe,O
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,chest,B-SYMPTOM
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,pain,I-SYMPTOM
1,The patient underwent an emergency Angioplasty procedure due to severe chest pain and was prescribed 5mg Aspirin and 20mg Atorvastatin daily for high cholesterol and हृदय रोग management.,and,O
