text,tokens,ner_tags
Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,"['Patient', 'को', 'तेज़', 'बुखार', 'और', 'सिर', 'दर्द', 'था', 'इसलिए', 'doctor', 'ने', '1000mg', 'Paracetamol', 'और', 'एक', 'ब्लड', 'टेस्ट', 'लिखा', '।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O']"
रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,"['रोगी', 'को', 'तेज़', 'बुखार', 'और', 'सिर', 'दर्द', 'के', 'कारण', 'CT', 'Scan', 'और', 'ब्लड', 'टेस्ट', 'के', 'बाद', '100mg', 'Paracetamol', 'दिया', 'गया', 'और', 'हृदय', 'रोग', 'के', 'लिए', 'Angioplasty', 'की', 'सलाह', 'दी', 'गई', '।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'O']"
Patient को तेज़ बुखार और सिर दर्द के बाद डॉक्टर ने 500mg Paracetamol और एक ब्लड टेस्ट की सलाह दी,"['Patient', 'को', 'तेज़', 'बुखार', 'और', 'सिर', 'दर्द', 'के', 'बाद', 'डॉक्टर', 'ने', '500mg', 'Paracetamol', 'और', 'एक', 'ब्लड', 'टेस्ट', 'की', 'सलाह', 'दी']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O']"
रोगी को हृदय रोग के कारण Angioplasty करवाना पड़ा और उसे 5mg Aspirin दिया गया क्योंकि उसके ECG में abnormal रीडिंग थी।,"['रोगी', 'को', 'हृदय', 'रोग', 'के', 'कारण', 'Angioplasty', 'करवाना', 'पड़ा', 'और', 'उसे', '5mg', 'Aspirin', 'दिया', 'गया', 'क्योंकि', 'उसके', 'ECG', 'में', 'abnormal', 'रीडिंग', 'थी', '।']","['O', 'O', 'B-CONDITION', 'I-CONDITION', 'O', 'O', 'B-PROCEDURE', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O']"
रोगी को तेज़ सिर दर्द और बुखार था इसलिए डॉक्टर ने 1000mg Paracetamol और एक ब्लड टेस्ट कराने की सलाह दी।,"['रोगी', 'को', 'तेज़', 'सिर', 'दर्द', 'और', 'बुखार', 'था', 'इसलिए', 'डॉक्टर', 'ने', '1000mg', 'Paracetamol', 'और', 'एक', 'ब्लड', 'टेस्ट', 'कराने', 'की', 'सलाह', 'दी', '।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'O']"
रोगी को तेज़ सिर दर्द और बुखार के कारण डॉक्टर ने 100mg Paracetamol और एक ब्लड टेस्ट की सलाह दी।,"['रोगी', 'को', 'तेज़', 'सिर', 'दर्द', 'और', 'बुखार', 'के', 'कारण', 'डॉक्टर', 'ने', '100mg', 'Paracetamol', 'और', 'एक', 'ब्लड', 'टेस्ट', 'की', 'सलाह', 'दी', '।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O']"
"Patient को तेज़ सिर दर्द और बुखार के कारण urgent MRI और complete ब्लड टेस्ट की सलाह दी गई, और साथ ही 500mg Paracetamol दिया गया।","['Patient', 'को', 'तेज़', 'सिर', 'दर्द', 'और', 'बुखार', 'के', 'कारण', 'urgent', 'MRI', 'और', 'complete', 'ब्लड', 'टेस्ट', 'की', 'सलाह', 'दी', 'गई', ',', 'और', 'साथ', 'ही', '500mg', 'Paracetamol', 'दिया', 'गया', '।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-TEST', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O']"
"एक 45 वर्षीय पुरुष मरीज़ को तेज़ सीने में दर्द और सांस लेने में दिक्कत थी, जिसके बाद उसे Emergency में Angioplasty की प्रक्रिया की गई और 20mg Aspirin दी गई।","['एक', '45', 'वर्षीय', 'पुरुष', 'मरीज़', 'को', 'तेज़', 'सीने', 'में', 'दर्द', 'और', 'सांस', 'लेने', 'में', 'दिक्कत', 'थी', ',', 'जिसके', 'बाद', 'उसे', 'Emergency', 'में', 'Angioplasty', 'की', 'प्रक्रिया', 'की', 'गई', 'और', '20mg', 'Aspirin', 'दी', 'गई', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROCEDURE', 'O', 'I-PROCEDURE', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'O', 'O']"
"रोगी को तेज़ सिर दर्द और बुखार था, इसलिए डॉक्टर ने उसे 5mg Paracetamol और 200mL पानी पीने की सलाह दी और एक ब्लड टेस्ट के लिए कहा।","['रोगी', 'को', 'तेज़', 'सिर', 'दर्द', 'और', 'बुखार', 'था', ',', 'इसलिए', 'डॉक्टर', 'ने', 'उसे', '5mg', 'Paracetamol', 'और', '200mL', 'पानी', 'पीने', 'की', 'सलाह', 'दी', 'और', 'एक', 'ब्लड', 'टेस्ट', 'के', 'लिए', 'कहा', '।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TEST', 'I-TEST', 'O', 'O', 'O', 'O']"
Patient को तेज़ बुखार और सिर दर्द के साथ अस्पताल में भर्ती किया गया और उसे डॉक्टर ने 500mg Paracetamol और 200mL IV Fluids के साथ CPR और ECG कराने की सलाह दी।,"['Patient', 'को', 'तेज़', 'बुखार', 'और', 'सिर', 'दर्द', 'के', 'साथ', 'अस्पताल', 'में', 'भरती', 'किया', 'गया', 'और', 'उसे', 'डॉक्टर', 'ने', '500mg', 'Paracetamol', 'और', '200mL', 'IV', 'Fluids', 'के', 'साथ', 'CPR', 'और', 'ECG', 'कराने', 'की', 'सलाह', 'दी', '।']","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOSAGE', 'B-MEDICATION', 'O', 'B-DOSAGE', 'B-PROCEDURE', 'I-PROCEDURE', 'O', 'O', 'B-PROCEDURE', 'O', 'B-TEST', 'O', 'O', 'O', 'O', 'O']"
