sentence_id,text,token,ner_tag
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,Patient,O
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,को,O
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,तेज़,B-SYMPTOM
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,बुखार,I-SYMPTOM
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,और,O
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,सिर,B-SYMPTOM
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,दर्द,I-SYMPTOM
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,था,O
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,इसलिए,O
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,doctor,O
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,ने,O
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,1000mg,B-DOSAGE
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,Paracetamol,B-MEDICATION
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,और,O
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,एक,O
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,ब्लड,B-TEST
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,टेस्ट,I-TEST
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,लिखा,O
0,Patient को तेज़ बुखार और सिर दर्द था इसलिए doctor ने 1000mg Paracetamol और एक ब्लड टेस्ट लिखा।,।,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,रोगी,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,को,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,तेज़,B-SYMPTOM
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,बुखार,I-SYMPTOM
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,और,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,सिर,B-SYMPTOM
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,दर्द,I-SYMPTOM
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,के,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,कारण,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,CT,B-TEST
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,Scan,I-TEST
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,और,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,ब्लड,B-TEST
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,टेस्ट,I-TEST
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,के,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,बाद,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,100mg,B-DOSAGE
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,Paracetamol,B-MEDICATION
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,दिया,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,गया,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,और,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,हृदय,B-CONDITION
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,रोग,I-CONDITION
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,के,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,लिए,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,Angioplasty,B-PROCEDURE
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,की,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,सलाह,O
1,रोगी को तेज़ बुखार और सिर दर्द के कारण CT Scan और ब्लड टेस्ट के बाद 100mg Paracetamol दिया गया और हृदय रोग के लिए Angioplasty की सलाह दी गई。,दी,O
