sentence_id,text,token,ner_tag
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,Patient,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,presented,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,with,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,severe,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,chest,B-SYMPTOM
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,pain,I-SYMPTOM
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,and,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,was,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,immediately,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,taken,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,for,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,an,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,urgent,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,angioplasty,B-PROCEDURE
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,procedure,I-PROCEDURE
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,using,O
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,stent,B-PROCEDURE
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,placement,I-PROCEDURE
0,Patient presented with  severe chest pain  and was immediately taken for an urgent angioplasty procedure  using  stent placement.,.,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",The,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",patient,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",presented,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",with,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",chest,B-SYMPTOM
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",pain,I-SYMPTOM
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",and,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",shortness,B-SYMPTOM
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",of,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",breath,I-SYMPTOM
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",",",O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",leading,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",to,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",an,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",emergency,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",cardiac,B-CONDITION
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",catheterization,I-PROCEDURE
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",and,O
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",angioplasty,I-PROCEDURE
1,"The patient presented with chest pain and shortness of breath, leading to an emergency cardiac catheterization and angioplasty.",.,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",The,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",patient,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",presented,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",with,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",chest,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",pain,B-SYMPTOM
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",and,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",shortness,B-SYMPTOM
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",of,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",breath,I-SYMPTOM
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",",",O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",requiring,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",immediate,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",cardiac,B-PROCEDURE
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",catheterization,I-PROCEDURE
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.", ,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",due,O
2,"The patient presented with chest pain and shortness of breath, requiring immediate cardiac catheterization  due to suspected acute myocardial infarction.",to,O
